날짜,공매도,매수,비중
2003-05-14,0,173874,0.0
2003-05-15,0,163823,0.0
2003-05-16,0,244417,0.0
2003-05-19,4440,233092,1.9
2003-05-20,6660,272014,2.45
2003-05-21,0,178367,0.0
2003-05-22,0,230605,0.0
2003-05-23,0,153248,0.0
2003-05-26,0,205563,0.0
2003-05-27,0,151808,0.0
2003-05-28,0,243506,0.0
2003-05-29,0,414611,0.0
2003-05-30,0,210594,0.0
2003-06-02,0,220667,0.0
2003-06-03,0,190358,0.0
2003-06-04,0,288619,0.0
2003-06-05,0,273573,0.0
2003-06-09,0,181171,0.0
2003-06-10,0,146416,0.0
2003-06-11,1000,209544,0.48
2003-06-12,0,467758,0.0
2003-06-13,0,673250,0.0
2003-06-16,1500,296288,0.51
2003-06-17,0,456776,0.0
2003-06-18,0,323623,0.0
2003-06-19,4000,486133,0.82
2003-06-20,0,255672,0.0
2003-06-23,0,307759,0.0
2003-06-24,0,207016,0.0
2003-06-25,0,307706,0.0
2003-06-26,0,171680,0.0
2003-06-27,0,295579,0.0
2003-06-30,0,257997,0.0
2003-07-01,0,264511,0.0
2003-07-02,0,230936,0.0
2003-07-03,0,290576,0.0
2003-07-04,7000,215310,3.25
2003-07-07,0,179311,0.0
2003-07-08,1000,343973,0.29
2003-07-09,0,186731,0.0
2003-07-10,1000,321955,0.31
2003-07-11,1000,560914,0.18
2003-07-14,1500,324463,0.46
