날짜,공매도,매수,비중
2002-04-02,0,336770,0.0
2002-04-03,0,3347230,0.0
2002-04-04,0,951029,0.0
2002-04-08,0,1561120,0.0
2002-04-09,0,698470,0.0
2002-04-10,0,391459,0.0
2002-04-11,0,1393399,0.0
2002-04-12,0,1684181,0.0
2002-04-15,0,970724,0.0
2002-04-16,0,340980,0.0
2002-04-17,0,999127,0.0
2002-04-18,0,1274646,0.0
2002-04-19,0,1176510,0.0
2002-04-22,0,536681,0.0
2002-04-23,0,473733,0.0
2002-04-24,0,533030,0.0
2002-04-25,0,957977,0.0
2002-04-26,0,1133438,0.0
2002-04-29,0,1729185,0.0
2002-04-30,0,2004145,0.0
2002-05-02,0,953735,0.0
2002-05-03,0,796360,0.0
2002-05-06,0,455267,0.0
2002-05-07,0,661228,0.0
2002-05-08,0,571901,0.0
2002-05-09,0,710243,0.0
2002-05-10,0,482493,0.0
2002-05-13,0,295380,0.0
2002-05-14,0,473220,0.0
2002-05-15,0,678730,0.0
2002-05-16,0,344641,0.0
2002-05-17,0,631610,0.0
2002-05-20,0,615270,0.0
2002-05-21,0,462641,0.0
2002-05-22,0,407361,0.0
2002-05-23,0,613530,0.0
2002-05-24,0,496700,0.0
2002-05-27,0,338520,0.0
2002-05-28,0,317790,0.0
2002-05-29,0,407204,0.0
2002-05-30,0,437890,0.0
2002-05-31,0,292151,0.0
2002-06-03,0,170440,0.0
2002-06-04,0,287770,0.0
2002-06-05,0,1029391,0.0
2002-06-07,0,336840,0.0
2002-06-10,0,242711,0.0
2002-06-11,0,243484,0.0
2002-06-12,0,305139,0.0
2002-06-14,0,396808,0.0
2002-06-17,0,181290,0.0
2002-06-18,0,639920,0.0
2002-06-19,0,225421,0.0
2002-06-20,0,404609,0.0
2002-06-21,0,170995,0.0
2002-06-24,0,178710,0.0
2002-06-25,0,186726,0.0
2002-06-26,0,1073400,0.0
2002-06-27,0,584530,0.0
2002-06-28,0,328590,0.0
2002-07-02,0,451022,0.0
2002-07-03,0,222508,0.0
2002-07-04,0,148925,0.0
2002-07-05,0,542980,0.0
2002-07-08,0,313260,0.0
2002-07-09,0,283456,0.0
2002-07-10,0,352951,0.0
2002-07-11,0,195288,0.0
2002-07-12,0,175850,0.0
2002-07-15,0,232910,0.0
2002-07-16,0,144070,0.0
2002-07-18,0,254445,0.0
2002-07-19,0,226960,0.0
2002-07-22,0,207870,0.0
2002-07-23,0,198942,0.0
2002-07-24,0,289322,0.0
2002-07-25,0,279010,0.0
2002-07-26,0,344792,0.0
2002-07-29,0,191951,0.0
2002-07-30,0,1258450,0.0
2002-07-31,0,292380,0.0
2002-08-01,110,606304,0.02
2002-08-02,0,257476,0.0
2002-08-05,0,1398334,0.0
2002-08-06,0,489220,0.0
2002-08-07,0,262680,0.0
2002-08-08,0,255287,0.0
2002-08-09,0,236670,0.0
2002-08-12,0,182630,0.0
2002-08-13,0,277210,0.0
2002-08-14,0,210790,0.0
2002-08-16,0,280281,0.0
2002-08-19,0,201000,0.0
2002-08-20,0,597542,0.0
2002-08-21,0,535921,0.0
2002-08-22,0,430710,0.0
2002-08-23,0,197050,0.0
2002-08-26,0,162802,0.0
2002-08-27,0,263341,0.0
2002-08-28,0,196896,0.0
2002-08-29,0,231564,0.0
2002-08-30,0,795002,0.0
2002-09-02,0,1012650,0.0
2002-09-03,0,483740,0.0
2002-09-04,0,258770,0.0
2002-09-05,0,529440,0.0
2002-09-06,0,229931,0.0
2002-09-09,0,276400,0.0
2002-09-10,0,190990,0.0
2002-09-11,0,347588,0.0
2002-09-12,0,741295,0.0
2002-09-13,0,326295,0.0
2002-09-16,0,477052,0.0
